orderId,orderDate,customerName,customerSegment,productCategory,productName,region,city,salesAmount,quantity,discount,profit,paymentMode
ORD-01035,2023-03-04,Sunil Mishra,Premium,Books,Self-Help Book,West,Surat,1333.44,1,9.1,169.61,Card
ORD-01036,2024-07-18,Ramesh Verma,Regular,Sports,Cycling Helmet,East,Guwahati,5801.09,2,13.5,997.79,Cash
ORD-01037,2023-11-01,Ananya Chauhan,Regular,Books,Self-Help Book,South,Coimbatore,3192.17,2,11,357.52,UPI
ORD-01038,2024-10-21,Sunita Banerjee,Wholesale,Home & Kitchen,Pressure Cooker,East,Kolkata,16205.22,1,27,64.82,UPI
ORD-01039,2023-01-08,Sanjay Banerjee,Wholesale,Health & Beauty,Essential Oils,East,Guwahati,8347.79,4,23,1803.12,Cash
ORD-01040,2024-06-29,Anil Ghosh,Wholesale,Books,Novel,North,Jaipur,1460.94,3,18.7,73.63,Card
ORD-01041,2024-06-05,Sanjay Reddy,Wholesale,Health & Beauty,Essential Oils,South,Bangalore,1028.6,1,24,213.95,UPI
ORD-01042,2024-10-15,Asha Agarwal,Premium,Grocery,Wheat Flour,North,Amritsar,3062.47,7,17.2,-115.15,UPI
ORD-01043,2023-08-22,Hema Menon,Regular,Grocery,Rice (5kg),North,Chandigarh,289.3,1,10.5,4.63,UPI
ORD-01044,2023-04-28,Pallavi Chauhan,Premium,Books,Dictionary,South,Coimbatore,3462.75,3,9,443.23,Card
ORD-01045,2023-08-22,Naveen Krishnan,Regular,Furniture,Wardrobe,East,Ranchi,44120.12,2,48.85789190642887,-24319.62,UPI
ORD-01046,2024-07-18,Shweta Rao,Wholesale,Electronics,Headphones,East,Kolkata,10497.81,1,26.7,-667.66,Card
ORD-01047,2024-06-16,Bhavna Agarwal,Premium,Home & Kitchen,Microwave,West,Mumbai,7666.97,3,11.4,987.51,Card
ORD-01048,2024-10-08,Shweta Nair,Wholesale,Furniture,Bed Frame,North,Lucknow,11557,3,27.3,365.2,Cash
ORD-01049,2023-08-16,Vinod Shetty,Regular,Health & Beauty,Electric Toothbrush,East,Bhubaneswar,14505.2,4,15.3,4026.64,UPI
ORD-01050,2024-06-18,Saritha Mukherjee,Premium,Home & Kitchen,Pressure Cooker,East,Bhubaneswar,58510.19,4,5.9,10110.56,Cash
ORD-01051,2023-01-28,Naveen Das,Premium,Sports,Cricket Bat,North,Lucknow,18826.24,3,67.78540831375375,-32424.43,Cash
ORD-01052,2024-05-05,Sneha Kaur,Wholesale,Electronics,Smartphone,West,Mumbai,19023.58,3,24.3,-844.65,UPI
ORD-01053,2024-03-14,Girish Saxena,Premium,Sports,Football,East,Kolkata,3225.83,2,11.4,609.04,Cash
ORD-01054,2024-12-29,Sunil Tiwari,Regular,Books,Dictionary,North,Chandigarh,1723.4,1,8.8,223.35,Card
ORD-01055,2024-06-21,Sneha Ghosh,Premium,Electronics,Smartphone,West,Surat,57920.01,1,6,5907.84,UPI
ORD-01056,2023-08-19,Vinod Tiwari,Regular,Health & Beauty,Protein Powder,North,Lucknow,6800.33,3,1.6,2633.09,UPI
ORD-01057,2023-08-22,Anil Menon,Wholesale,Clothing,Jeans,East,Kolkata,5859.31,3,21.7,1033.58,UPI
ORD-01058,2023-11-07,Suresh Krishnan,Wholesale,Electronics,Bluetooth Speaker,West,Nagpur,99579.8,3,17.9,677.14,Card
ORD-01059,2024-08-23,Asha Pillai,Wholesale,Sports,Treadmill,East,Patna,65660.29,4,21.1,7301.42,Cash
ORD-01060,2023-03-03,Ravi Shetty,Regular,Sports,Swimming Goggles,North,Amritsar,55300.33,2,3.8,13802.96,Card
ORD-01061,2023-08-31,Jyoti Dubey,Regular,Clothing,Sports Shoes,North,Chandigarh,3190.21,3,13.3,777.14,Cash
ORD-01062,2023-05-20,Sunil Chatterjee,Regular,Books,Novel,West,Surat,3574.31,4,10.5,414.62,UPI
ORD-01063,2023-04-15,Bhavna Agarwal,Wholesale,Books,Textbook,West,Mumbai,2565.65,2,23,41.05,UPI
ORD-01064,2024-11-03,Ananya Nair,Premium,Sports,Dumbbells Set,North,Jaipur,84048.56,4,9.8,45879.41,Card
ORD-01065,2023-01-16,Rohit Menon,Premium,Furniture,Office Chair,East,Ranchi,115327.81,3,16.2,13885.47,Cash
ORD-01066,2024-09-01,Geeta Verma,Premium,Electronics,Smart TV,East,Ranchi,17940.06,1,12.6,882.65,Cash
ORD-01067,2023-06-13,Ajay Pillai,Premium,Furniture,Sofa Set,West,Pune,36982.42,1,12.9,5429.02,Cash
ORD-01068,2023-03-03,Latika Das,Regular,Grocery,Dry Fruits,West,Nagpur,3622.3,3,12.1,11.59,Card
ORD-01069,2023-08-13,Shweta Banerjee,Premium,Furniture,Side Table,West,Mumbai,35505.99,3,9.1,6291.66,UPI
ORD-01070,2023-09-01,Harish Singh,Wholesale,Furniture,Side Table,South,Chennai,116439.03,4,43.6051967319681,-107248.89,UPI
ORD-01071,2023-09-25,Sunil Mehta,Regular,Clothing,Jeans,West,Mumbai,6556.78,2,0,2294.87,Cash
ORD-01072,2023-10-14,Girish Agarwal,Regular,Clothing,Jacket,South,Chennai,4777.86,3,18.2,976.59,UPI
ORD-01073,2023-11-13,Manjula Menon,Wholesale,Health & Beauty,Face Mask Pack,West,Mumbai,12354.58,4,29.8,1996.5,Cash
ORD-01074,2023-04-26,Divya Verma,Premium,Books,Children Story,South,Kochi,2255.43,2,7.2,321.17,Cash
ORD-01075,2024-07-20,Sanjay Iyer,Premium,Sports,Swimming Goggles,West,Nagpur,62723.2,4,11.8,11641.43,Cash
ORD-01076,2023-12-09,Kiran Krishnan,Premium,Books,Dictionary,South,Bangalore,7383.43,3,8.3,986.43,UPI
ORD-01077,2023-05-31,Hema Menon,Wholesale,Sports,Dumbbells Set,West,Mumbai,4587.6,1,17.4,645.93,UPI
ORD-01078,2024-07-21,Sunita Menon,Wholesale,Health & Beauty,Multivitamins,West,Nagpur,12074.1,4,22.6,2646.64,UPI
ORD-01079,2023-01-20,Rajesh Mehta,Regular,Health & Beauty,Electric Toothbrush,North,Jaipur,4242.95,4,40.58022242421372,-6336.93,Cash
ORD-01080,2024-05-31,Manjula Singh,Wholesale,Clothing,Kurta,South,Bangalore,2030.09,2,27.7,260.66,UPI
ORD-01081,2023-09-11,Aarav Saxena,Premium,Furniture,Shoe Rack,West,Nagpur,40558.75,3,11.4,23197.94,UPI
ORD-01082,2023-10-07,Bhavna Shetty,Wholesale,Home & Kitchen,Pressure Cooker,East,Ranchi,51996.02,4,23.7,1580.68,Card
ORD-01083,2024-02-25,Sunil Verma,Wholesale,Books,Novel,West,Mumbai,1433.07,2,19.9,58.47,Card
ORD-01084,2023-11-12,Mohan Dubey,Regular,Grocery,Pulses Mix,North,Lucknow,1214.72,2,7,53.45,UPI
ORD-01085,2024-07-23,Sandeep Verma,Regular,Furniture,Bed Frame,North,Jaipur,27254.38,1,19.8,2496.5,Cash
ORD-01086,2023-04-02,Shweta Tiwari,Wholesale,Sports,Resistance Bands,South,Kochi,31442.89,2,19.7,3848.61,Card
ORD-01087,2024-11-23,Usha Dubey,Wholesale,Sports,Football,East,Kolkata,54003.92,3,19.2,6826.1,Card
ORD-01088,2023-07-07,Girish Shetty,Premium,Clothing,Sports Shoes,South,Chennai,1304.18,1,12.5,326.05,Card
ORD-01089,2024-10-28,Manoj Agarwal,Regular,Furniture,Bed Frame,East,Kolkata,57779.86,2,0.3,38465.95,Cash
ORD-01090,2024-09-13,Ashok Mishra,Premium,Electronics,Gaming Console,North,Jaipur,153445.63,2,8.5,12582.54,UPI
ORD-01091,2024-07-29,Meera Reddy,Wholesale,Books,Dictionary,South,Coimbatore,1770.12,2,16.3,123.2,Card
ORD-01092,2023-01-08,Ananya Pillai,Regular,Sports,Badminton Racket,West,Pune,39236.38,4,15.4,6152.26,UPI
ORD-01093,2023-01-20,Divya Chatterjee,Regular,Furniture,Bookshelf,West,Pune,166427.2,4,15.2,21369.25,UPI
ORD-01094,2023-01-21,Amit Kumar,Regular,Furniture,Bookshelf,East,Bhubaneswar,11046.71,1,7.1,2134.22,Card
ORD-01095,2024-07-27,Pooja Mehta,Regular,Home & Kitchen,Pressure Cooker,North,Lucknow,33956.9,3,3.9,6411.06,UPI
ORD-01096,2024-06-29,Hema Verma,Wholesale,Electronics,Router,West,Nagpur,30393.23,3,21.2,-595.71,UPI
ORD-01097,2024-03-06,Ananya Kumar,Premium,Clothing,Formal Shirt,West,Surat,4832.02,1,16.8,1041.78,UPI
ORD-01098,2023-10-11,Anil Reddy,Premium,Furniture,Wardrobe,North,Jaipur,67176.62,3,13.4,9592.82,Card
ORD-01099,2023-10-02,Lakshmi Verma,Wholesale,Books,Cookbook,North,Amritsar,2481.45,3,18.4,131.02,UPI
ORD-01100,2024-08-28,Nisha Saxena,Premium,Books,Children Story,West,Mumbai,1114.92,3,6.2,167.68,Cash
ORD-01101,2024-03-25,Manoj Ghosh,Wholesale,Electronics,Bluetooth Speaker,West,Ahmedabad,93675.43,2,18.8,-37.47,Cash
ORD-01102,2023-09-19,Vikram Mukherjee,Premium,Sports,Jump Rope,East,Patna,19314.69,1,10.3,3816.58,UPI
ORD-01103,2024-11-25,Rekha Krishnan,Premium,Clothing,Winter Coat,East,Kolkata,2294.43,2,74.87147571999373,-2384.4,Card
ORD-01104,2023-08-21,Anil Sharma,Regular,Electronics,Gaming Console,West,Mumbai,21931.88,2,62.331196302182235,-26958.22,UPI
ORD-01105,2024-04-17,Swati Rao,Premium,Health & Beauty,Sunscreen,North,Chandigarh,4319.88,1,10.4,1368.54,Cash
ORD-01106,2024-09-15,Anil Das,Regular,Furniture,Wardrobe,East,Guwahati,59563.35,4,11.7,9315.71,Card
ORD-01107,2024-07-08,Priya Krishnan,Regular,Electronics,Smartwatch,West,Nagpur,69478.94,4,48.42325248583676,-42240.1,UPI
ORD-01108,2023-11-13,Meera Shetty,Regular,Furniture,Wardrobe,East,Guwahati,12852.3,1,0.9,3120.54,UPI
ORD-01109,2024-04-05,Sunil Agarwal,Premium,Sports,Cycling Helmet,West,Pune,12129.27,4,61.040952251469065,-13066.6,Card
ORD-01110,2024-08-14,Vinod Kumar,Wholesale,Health & Beauty,Essential Oils,West,Nagpur,1430.74,4,16.1,388.02,UPI
ORD-01111,2024-03-31,Latika Ghosh,Premium,Electronics,Camera,South,Hyderabad,143107.94,4,10.2,9788.58,Card
ORD-01112,2023-10-16,Kavya Patel,Wholesale,Health & Beauty,Sunscreen,West,Ahmedabad,2434.8,2,61.14122547181738,-2665.54,Card
ORD-01113,2023-02-24,Divya Banerjee,Premium,Sports,Cycling Helmet,East,Ranchi,26008.13,2,7.8,5659.37,Cash
ORD-01114,2023-04-28,Geeta Singh,Premium,Electronics,Camera,West,Nagpur,86218.12,2,12.7,4172.96,Card
ORD-01115,2023-03-20,Sunita Bose,Wholesale,Health & Beauty,Perfume,West,Mumbai,3132.38,2,16.9,829.45,Card
ORD-01116,2023-03-01,Ashok Chauhan,Premium,Furniture,Study Table,West,Pune,13280.26,1,55.27455186863455,-26117.92,UPI
ORD-01117,2023-08-08,Pallavi Dubey,Premium,Grocery,Cooking Oil,West,Ahmedabad,372.33,6,54.74357146152258,-400.11,Card
ORD-01118,2023-05-27,Usha Singh,Regular,Home & Kitchen,Non-stick Pan,North,Chandigarh,53017.16,4,8.3,8143.44,Card
ORD-01119,2024-02-02,Kamala Bose,Premium,Sports,Cricket Bat,North,Amritsar,21976.48,2,15.1,3498.66,Cash
ORD-01120,2024-10-09,Jyoti Rao,Regular,Home & Kitchen,Induction Cooktop,South,Hyderabad,69484.99,3,0.3,15119.93,Card
ORD-01121,2024-10-24,Praveen Agarwal,Wholesale,Books,Cookbook,South,Chennai,1656.7,4,25.8,-10.6,UPI
ORD-01122,2023-11-26,Pooja Sharma,Premium,Furniture,Bed Frame,North,Lucknow,169708.38,3,15.5,21383.26,Cash
ORD-01123,2024-09-16,Swati Tiwari,Wholesale,Furniture,Sofa Set,South,Hyderabad,37446.94,1,27.1,1243.24,Card
ORD-01124,2024-03-17,Naveen Rao,Wholesale,Grocery,Wheat Flour,West,Ahmedabad,7898.97,9,19,-410.75,Card
ORD-01125,2024-09-12,Sandeep Saxena,Wholesale,Grocery,Wheat Flour,North,Jaipur,2329.06,9,64.56616859278371,-2955.58,Cash
ORD-01126,2024-07-05,Rajesh Das,Premium,Sports,Cricket Bat,West,Nagpur,1612.01,1,13.7,274.69,UPI
ORD-01127,2024-02-07,Sunita Das,Regular,Clothing,Kurta,East,Kolkata,22856.8,4,10.3,6116.48,Cash
ORD-01128,2023-06-27,Praveen Singh,Wholesale,Furniture,Bed Frame,East,Kolkata,30480.26,1,23.7,1841.01,UPI
ORD-01129,2024-03-12,Rajesh Mukherjee,Wholesale,Sports,Resistance Bands,West,Pune,24469.6,4,24.4,2075.02,Card
ORD-01130,2023-01-26,Manoj Iyer,Wholesale,Electronics,Bluetooth Speaker,South,Bangalore,163874.76,4,21.1,-3080.85,UPI
ORD-01131,2023-12-18,Rekha Agarwal,Wholesale,Furniture,Bookshelf,South,Chennai,26095.5,3,20.1,2327.72,Card
ORD-01132,2023-08-11,Rajesh Mukherjee,Wholesale,Books,Comics,North,Amritsar,79.68,1,29.6,-2.93,Cash
ORD-01133,2024-06-02,Geeta Agarwal,Premium,Electronics,Smart TV,South,Coimbatore,117404.02,2,13.1,5306.66,Card
ORD-01134,2024-09-24,Rohit Krishnan,Premium,Grocery,Sugar,East,Patna,692.77,1,13.5,-5.54,UPI
ORD-01135,2024-04-20,Kavya Dubey,Premium,Clothing,Winter Coat,South,Hyderabad,23491.01,3,6.6,6981.53,Card
ORD-01136,2023-11-20,Saritha Shah,Regular,Sports,Treadmill,North,Jaipur,109892.2,4,4.1,27165.35,UPI
ORD-01137,2024-09-07,Rohit Rao,Premium,Furniture,Side Table,West,Mumbai,17636,1,11.7,2758.27,UPI
ORD-01138,2023-01-03,Vikram Krishnan,Premium,Home & Kitchen,Induction Cooktop,South,Coimbatore,45137.26,2,6.9,7438.62,Card
ORD-01139,2024-05-27,Sunita Tiwari,Premium,Books,Self-Help Book,North,Jaipur,235.31,1,63.354656757422276,-530.39,Card
ORD-01140,2023-08-14,Amit Chauhan,Wholesale,Grocery,Tea Powder,North,Lucknow,2240.58,10,16.4,-69.91,UPI
ORD-01141,2024-09-13,Vijay Mehta,Premium,Furniture,Study Table,West,Surat,56944.51,2,12.1,8723.9,Card
ORD-01142,2023-12-17,Pooja Verma,Regular,Books,Cookbook,East,Kolkata,2074.57,1,16.6,139.41,UPI
ORD-01143,2023-10-27,Deepak Mukherjee,Premium,Clothing,Jacket,North,Amritsar,7372.81,1,14.3,1737.03,Card
ORD-01144,2024-03-24,Latika Das,Premium,Home & Kitchen,Air Fryer,South,Bangalore,60377.06,3,9.3,8790.9,Card
ORD-01145,2024-04-23,Sneha Saxena,Premium,Electronics,Camera,North,Jaipur,51630.8,2,60.423377299421006,-77562.3,Card
ORD-01146,2023-06-03,Sunil Menon,Premium,Electronics,Camera,North,Amritsar,141671.95,4,14.8,4476.83,UPI
ORD-01147,2023-07-13,Rohit Ghosh,Regular,Sports,Cycling Helmet,North,Lucknow,51992.29,3,15.7,8027.61,Cash
ORD-01148,2023-04-10,Rajesh Shah,Wholesale,Sports,Badminton Racket,North,Jaipur,19790.74,1,28.4,1044.95,UPI
ORD-01149,2023-12-08,Rohit Ghosh,Premium,Books,Textbook,North,Lucknow,819.27,2,15.4,62.92,Card
ORD-01150,2024-05-20,Ramesh Joshi,Regular,Clothing,Sneakers,South,Coimbatore,6172.66,1,16.7,1335.76,Card
ORD-01151,2023-08-01,Sneha Dubey,Regular,Electronics,Smartphone,South,Bangalore,141742.56,3,11,8788.04,Card
ORD-01152,2023-09-17,Hema Mukherjee,Premium,Sports,Cricket Bat,North,Chandigarh,37684.2,3,15.4,5908.88,UPI
ORD-01153,2024-03-14,Pallavi Chauhan,Regular,Home & Kitchen,Pressure Cooker,West,Pune,24323.88,2,17.2,2004.29,UPI
ORD-01154,2024-11-06,Suresh Saxena,Wholesale,Books,Self-Help Book,West,Nagpur,2752.36,4,23.9,24.22,UPI
ORD-01155,2024-07-19,Shweta Nair,Premium,Electronics,Router,East,Bhubaneswar,88822,2,5.2,9628.3,Card
ORD-01156,2024-04-29,Kiran Kumar,Wholesale,Health & Beauty,Protein Powder,East,Patna,3529.81,1,26.6,660.78,Cash
ORD-01157,2023-05-02,Rohit Mukherjee,Wholesale,Electronics,Headphones,South,Chennai,133641.12,4,17.1,1764.06,Card
ORD-01158,2023-10-13,Radha Ghosh,Wholesale,Clothing,Sports Shoes,West,Nagpur,19893.91,3,24.3,3095.49,Cash
ORD-01159,2024-08-12,Arjun Mukherjee,Wholesale,Furniture,Office Chair,East,Guwahati,23660.55,1,19.9,2148.38,UPI
ORD-01160,2023-12-31,Meera Chatterjee,Regular,Sports,Jump Rope,North,Chandigarh,51520.37,3,10.5,10097.99,Cash
ORD-01161,2023-09-27,Girish Shah,Regular,Health & Beauty,Electric Toothbrush,South,Hyderabad,8661.18,2,1.6,3353.61,Cash
ORD-01162,2023-02-24,Harish Reddy,Premium,Electronics,Tablet,South,Coimbatore,84739.67,3,15.4,2271.02,UPI
ORD-01163,2024-11-18,Vikram Rao,Regular,Books,Dictionary,North,Amritsar,4075.24,2,2.2,743.32,UPI
ORD-01164,2023-03-07,Kiran Kaur,Regular,Furniture,Bookshelf,West,Nagpur,24621.55,1,14.7,3259.89,UPI
ORD-01165,2023-06-04,Deepak Ghosh,Premium,Clothing,Formal Shirt,North,Chandigarh,1743.44,2,11.3,452.6,Card
ORD-01166,2023-11-23,Mohan Rao,Wholesale,Home & Kitchen,Water Purifier,West,Nagpur,48727.55,2,20.4,2767.72,Card
ORD-01167,2024-06-04,Ashok Banerjee,Premium,Home & Kitchen,Iron Box,East,Ranchi,18837.2,4,11.1,2471.44,UPI
ORD-01168,2023-11-17,Sanjay Shah,Wholesale,Clothing,Jeans,North,Delhi,2159.68,3,62.97865465972427,-3201.53,Card
ORD-01169,2024-02-01,Rohit Menon,Regular,Furniture,Dining Table,West,Mumbai,4716.6,2,67.38928325150259,-10265.36,Card
ORD-01170,2023-03-31,Jyoti Dubey,Premium,Electronics,Router,South,Hyderabad,168449.06,3,14.4,5862.03,UPI
ORD-01171,2023-06-20,Ajay Singh,Premium,Health & Beauty,Face Mask Pack,West,Ahmedabad,7879.93,3,9.5,2553.1,UPI
ORD-01172,2024-01-14,Harish Joshi,Regular,Clothing,Sneakers,East,Guwahati,10020.88,2,2.7,3290.86,UPI
ORD-01173,2023-09-21,Ramesh Saxena,Regular,Electronics,Bluetooth Speaker,South,Kochi,243100.27,4,16.6,4181.32,UPI
ORD-01174,2024-12-06,Priya Dubey,Premium,Furniture,Bed Frame,North,Delhi,166206.36,3,8.1,30781.42,Card
ORD-01175,2024-08-01,Ramesh Tiwari,Regular,Grocery,Cooking Oil,North,Jaipur,1075.8,4,4.1,72.29,Cash
ORD-01176,2023-06-01,Naveen Bose,Premium,Electronics,Tablet,East,Bhubaneswar,41821.68,2,43.000626616493776,-91561.59,UPI
ORD-01177,2024-08-27,Vinod Krishnan,Regular,Furniture,Bed Frame,North,Chandigarh,22606.87,2,71.44218122811698,-54308.13,Cash
ORD-01178,2023-10-07,Divya Gupta,Regular,Books,Comics,West,Surat,6903.54,4,3.8,1170.84,Cash
ORD-01179,2023-02-01,Latika Agarwal,Premium,Furniture,Bed Frame,East,Kolkata,69187.56,3,11.2,11097.68,Cash
ORD-01180,2023-08-19,Pallavi Sharma,Wholesale,Sports,Resistance Bands,West,Pune,1171.93,4,22.5,117.19,UPI
ORD-01181,2023-02-28,Hema Patel,Premium,Sports,Yoga Mat,West,Pune,25466.19,4,7.4,5622.93,Card
ORD-01182,2024-06-10,Aarav Das,Wholesale,Home & Kitchen,Coffee Maker,West,Surat,29848.38,2,29.6,-501.45,Cash
ORD-01183,2023-02-05,Vijay Reddy,Regular,Electronics,Tablet,North,Lucknow,33254.91,1,12.9,1556.33,Card
ORD-01184,2024-06-07,Ramesh Shetty,Premium,Home & Kitchen,Air Fryer,North,Jaipur,49705.37,4,12.1,6123.7,UPI
ORD-01185,2024-09-15,Anil Gupta,Regular,Clothing,Ethnic Wear,South,Chennai,1056.05,1,17.8,219.24,UPI
ORD-01186,2023-04-24,Praveen Kaur,Premium,Sports,Treadmill,West,Surat,55432.73,2,5.4,13126.47,Card
ORD-01187,2023-05-20,Priya Chauhan,Premium,Sports,Cycling Helmet,North,Lucknow,15792.53,4,9.4,3234.31,Card
ORD-01188,2023-04-28,Aarav Banerjee,Regular,Clothing,Sports Shoes,North,Amritsar,2268.25,4,15.3,516.25,Cash
ORD-01189,2024-01-07,Mohan Iyer,Regular,Clothing,T-Shirt,East,Guwahati,1291.95,4,18.1,265.11,Cash
ORD-01190,2024-09-28,Pooja Gupta,Premium,Furniture,Office Chair,West,Ahmedabad,87913.39,3,11.3,14030.98,Card
ORD-01191,2023-05-19,Meera Tiwari,Premium,Furniture,Wardrobe,West,Surat,98351.73,3,6.9,19158.92,UPI
ORD-01192,2024-02-18,Arjun Banerjee,Regular,Health & Beauty,Sunscreen,West,Surat,7430.95,2,0.4,2948.6,Card
ORD-01193,2023-04-23,Sunil Rao,Regular,Books,Science Fiction,East,Kolkata,476.93,2,15.3,37.01,UPI
ORD-01194,2024-11-27,Shweta Patel,Regular,Books,Novel,South,Bangalore,1059.62,1,7.2,150.89,Card
ORD-01195,2023-03-06,Rohit Bose,Premium,Electronics,Smart TV,East,Ranchi,87935.76,2,17.5,879.36,UPI
ORD-01196,2023-06-12,Kiran Das,Wholesale,Books,Business Book,South,Coimbatore,255.99,2,28.6,-7.37,Cash
ORD-01197,2024-10-22,Ananya Kaur,Regular,Health & Beauty,Face Mask Pack,North,Jaipur,4369.38,1,6.5,1520.54,Card
ORD-01198,2023-12-07,Vinod Verma,Premium,Electronics,Smart TV,North,Amritsar,65587.98,3,7.2,6060.33,Card
ORD-01199,2023-09-29,Kiran Verma,Regular,Home & Kitchen,Pressure Cooker,North,Amritsar,29354.65,2,15.2,2888.5,UPI
ORD-01200,2024-03-12,Asha Bose,Premium,Clothing,Winter Coat,North,Jaipur,3182.82,4,8.1,907.74,UPI
ORD-01201,2024-07-16,Ashok Krishnan,Regular,Grocery,Pulses Mix,West,Mumbai,1081.86,6,0.2,106.46,Card
ORD-01202,2023-12-20,Swati Joshi,Regular,Home & Kitchen,Induction Cooktop,South,Hyderabad,10869.54,2,5.5,1913.04,Cash
ORD-01203,2023-01-10,Sunita Kumar,Wholesale,Clothing,Saree,South,Bangalore,2792.2,1,18,575.19,Card
ORD-01204,2024-02-03,Rohit Bose,Premium,Furniture,Dining Table,South,Bangalore,5171.76,2,13.3,742.66,Card
ORD-01205,2024-10-18,Kamala Rao,Regular,Electronics,Camera,South,Hyderabad,39176.58,1,3.2,4873.57,Cash
ORD-01206,2024-03-07,Vikram Chauhan,Premium,Books,Biography,East,Bhubaneswar,1374.46,1,12.8,134.15,UPI
ORD-01207,2024-01-28,Usha Chatterjee,Wholesale,Books,Biography,North,Chandigarh,2832.47,4,20.8,95.17,UPI
ORD-01208,2023-05-04,Pooja Chatterjee,Premium,Books,Children Story,South,Bangalore,1032.88,4,13.3,96.68,UPI
ORD-01209,2024-03-30,Lakshmi Verma,Regular,Grocery,Tea Powder,West,Mumbai,443.74,5,19,-23.07,UPI
ORD-01210,2024-09-04,Pooja Shetty,Premium,Home & Kitchen,Non-stick Pan,South,Coimbatore,10035.71,2,73.51750815469657,-10959.43,Cash
ORD-01211,2024-12-22,Sandeep Reddy,Premium,Health & Beauty,Face Cream,East,Kolkata,11395.83,2,5.6,4047.8,Cash
ORD-01212,2023-05-23,Radha Krishnan,Regular,Sports,Jump Rope,West,Pune,11538.59,1,4.6,2806.19,UPI
ORD-01213,2023-08-06,Pooja Patel,Regular,Books,Cookbook,East,Guwahati,699.23,3,2.8,124.18,UPI
ORD-01214,2024-09-17,Anil Iyer,Wholesale,Furniture,Dining Table,South,Kochi,80627.29,3,20.9,6675.94,Card
ORD-01215,2024-04-14,Pooja Tiwari,Regular,Home & Kitchen,Coffee Maker,East,Kolkata,6741.79,1,45.14834870847577,-3796.85,UPI
ORD-01216,2023-03-31,Suresh Bose,Premium,Sports,Football,East,Guwahati,2896.29,1,10.3,572.31,Cash
ORD-01217,2023-07-20,Sneha Tiwari,Premium,Home & Kitchen,Pressure Cooker,West,Pune,11948.97,4,64.67620115684409,-14049.37,Card
ORD-01218,2023-01-02,Aarav Mishra,Premium,Electronics,Smartwatch,West,Mumbai,57661.61,2,11.3,3436.63,UPI
ORD-01219,2024-06-07,Pallavi Krishnan,Regular,Health & Beauty,Shampoo,South,Bangalore,9768.21,4,15.6,2688.21,Cash
ORD-01220,2024-07-27,Suresh Krishnan,Premium,Health & Beauty,Shampoo,East,Ranchi,4733.93,3,7.6,1605.75,Cash
ORD-01221,2023-12-15,Pooja Rao,Regular,Home & Kitchen,Pressure Cooker,West,Nagpur,21771.9,1,16.5,1915.93,UPI
ORD-01222,2024-11-27,Vinod Ghosh,Regular,Clothing,Saree,North,Amritsar,29723.44,4,3,23543.04,UPI
ORD-01223,2024-02-05,Pooja Banerjee,Regular,Electronics,Bluetooth Speaker,North,Chandigarh,53577.45,2,15.5,1393.01,Cash
ORD-01224,2023-04-13,Sunil Dubey,Regular,Books,Novel,South,Kochi,2634.8,4,18.7,132.79,UPI
ORD-01225,2024-08-14,Sunita Menon,Wholesale,Grocery,Dry Fruits,North,Chandigarh,1628.7,3,20.3,-101.63,Card
ORD-01226,2024-01-04,Asha Shah,Premium,Sports,Resistance Bands,East,Patna,69588.83,4,15.6,10800.19,Cash
ORD-01227,2023-02-10,Nisha Saxena,Wholesale,Electronics,Camera,West,Pune,43977.46,3,42.47994929894599,-98460.69,Cash
ORD-01228,2023-05-17,Divya Chatterjee,Regular,Home & Kitchen,Microwave,East,Kolkata,14212.4,1,0.2,3103.99,Card
ORD-01229,2023-08-22,Harish Chatterjee,Wholesale,Electronics,Smartwatch,West,Pune,23999.7,3,25.1,-1219.18,Card
ORD-01230,2024-10-05,Shweta Reddy,Regular,Home & Kitchen,Iron Box,East,Patna,25913.35,4,18.4,1886.49,Card
ORD-01231,2023-06-21,Harish Sharma,Regular,Clothing,T-Shirt,South,Kochi,14692.55,3,14.9,3391.04,Card
ORD-01232,2024-09-14,Ajay Chatterjee,Wholesale,Books,Business Book,North,Lucknow,2188.39,4,15.3,418.6,Cash
ORD-01233,2024-02-01,Swati Bose,Regular,Health & Beauty,Hair Oil,North,Lucknow,11316.28,3,6.8,3910.91,UPI
ORD-01234,2023-01-11,Meera Mehta,Premium,Health & Beauty,Sunscreen,West,Mumbai,1374.73,3,11.2,426.72,UPI
ORD-01235,2023-08-05,Geeta Rao,Premium,Electronics,Laptop,North,Amritsar,32603.55,1,12.1,1734.51,UPI
ORD-01236,2023-07-07,Nisha Iyer,Premium,Clothing,Saree,East,Guwahati,2521.5,2,15.8,563.81,UPI
ORD-01237,2023-07-03,Latika Shetty,Regular,Health & Beauty,Face Cream,West,Pune,4827.09,4,4.7,1749.34,Cash
ORD-01238,2023-07-06,Sunil Shah,Regular,Sports,Yoga Mat,South,Kochi,5519.17,1,18.7,719.7,Cash
ORD-01239,2024-12-15,Harish Chauhan,Premium,Books,Biography,East,Guwahati,757.58,2,16,54.55,Cash
ORD-01240,2024-03-29,Usha Patel,Premium,Clothing,Sneakers,North,Jaipur,13315.85,2,7.8,3829.64,Card
ORD-01241,2024-06-02,Kamala Shah,Premium,Grocery,Wheat Flour,South,Coimbatore,3174.66,7,8.1,111.75,Card
ORD-01242,2023-11-03,Saritha Bose,Regular,Grocery,Sugar,East,Patna,5023.94,3,9.8,108.52,Card
